T1,T2,S1,S2,DIC1,DIC2,TA1,TA2,time,pH_surface,pCO2_surface,pH_deep,pCO2_deep
0.5428691419008042,13.297409200135837,35.143901989918,34.0,1996.0130312239555,2098.7599110099463,2305.7346280911534,2398.578342977242,1500,8.446323156183515,133.13896398197974,8.219504184808414,259.0204053190675
0.8957611277818741,13.939622535167928,34.8929053193001,34.0,1995.9870762843486,2098.7515074443145,2305.7714363902683,2398.5692209024623,1510,8.44380383081656,134.33405707097492,8.2094256226418,266.25074260466323
1.6655714032913245,14.465381469299068,34.6450743445507,34.0,1995.9611294013653,2098.7431021240377,2305.8082263218253,2398.560103419572,1520,8.434307909023358,138.19388985016454,8.20119527694814,272.2983530191446
2.8295445413359674,14.859144680690465,34.40773489634363,34.0,1995.9351905707608,2098.734695050097,2305.844997895005,2398.5509905262757,1530,8.41819946548846,144.78432446958402,8.195043224567279,276.90446509354905
4.353273744045317,15.109272612720856,34.18790267818787,34.0,1995.9092597882893,2098.7262862234697,2305.8817511189873,2398.5418822202796,1540,8.396067539374293,154.208967115369,8.191140616026681,279.86465282949905
6.191717901397768,15.208371537201163,33.992075883500036,34.0,1995.8833370497114,2098.717875645137,2305.9184860029436,2398.532778499289,1550,8.368690359992065,166.58870346458983,8.189595667829915,281.0442158693626
8.290532996900929,15.153512111127519,33.82604311048064,34.0,1995.8574223507876,2098.709463316078,2305.9552025560383,2398.5236793610147,1560,8.336993629757087,182.03163529073703,8.190451148270201,280.3887419704242
10.587678504894331,14.946315967360926,33.69471225243212,34.0,1995.8315156872839,2098.701049237271,2305.991900787439,2398.5145848031643,1570,8.302007516185192,200.59307679652593,8.193683387677844,277.9284665130747
13.015251294347637,14.59290777964799,33.601965421510826,34.0,1995.8056170549642,2098.692633409695,2306.028580706301,2398.505494823451,1580,8.264825976943946,222.22652459837775,8.199202825919208,273.77584369405514
15.501492831226741,14.103734218694944,33.55054419425134,34.0,1995.7797264495944,2098.684215834326,2306.065242321779,2398.4964094195825,1590,8.226570540204271,246.72871299719432,8.206856090021404,268.1166563906027
17.972910346955135,13.493255150490397,33.541968571126006,34.0,1995.7538438669474,2098.675796512141,2306.1018856430246,2398.487328589272,1600,8.188359141453256,273.6849001955879,8.216429575889796,261.19584103066353
20.356449267873778,12.779516205828696,33.576492045725814,34.0,1995.7279693027942,2098.667375444121,2306.1385106791827,2398.47825233023,1610,8.151279455492258,302.42390450644024,8.22765449264274,253.29983092152307
22.581652692562947,11.98361535540775,33.65309411153713,34.0,1995.7021027529079,2098.6589526312387,2306.1751174393908,2398.469180640175,1620,8.116365569807977,331.9951240146778,8.240213317034446,244.7375227674329
24.58274408199308,11.129079258749403,33.76951042782074,34.0,1995.6762442130675,2098.6505280744714,2306.2117059327884,2398.4601135168245,1630,8.084576835721792,361.18041354720606,8.253747597047141,235.82192059878327
26.300571606937204,10.24116781932773,33.922299754024536,34.0,1995.6503936790532,2098.6421017747916,2306.248276168502,2398.451050957896,1640,8.056778147183506,388.550840926023,8.267867033523503,226.85415906533356
27.68435664807871,9.346127509608614,34.10694567026563,34.0,1995.6245511466445,2098.6336737331744,2306.2848281556603,2398.4419929611063,1650,8.03372148297561,412.5712935134246,8.282159749404235,218.11105845703912
28.693194807442506,8.470415533456903,34.31799008037592,34.0,1995.598716611626,2098.625243950598,2306.321361903384,2398.4329395241743,1660,8.01602906287964,431.74539937548457,8.296203620354403,209.83674216570432
29.29726505267249,7.639917746772096,34.549194558297145,34.0,1995.5728900697843,2098.616812428033,2306.3578774207926,2398.42389064482,1670,8.004178771009842,444.7817275706208,8.309578481768586,202.23826847325256
29.47871119520238,6.879183488419529,34.79372474857113,34.0,1995.547071516905,2098.6083791664505,2306.3943747169988,2398.414846320768,1680,7.9984925670231535,450.75338604053604,8.32187894295114,195.48477405995388
29.232169726140587,6.210699899008252,35.044352391515744,34.0,1995.5212609487792,2098.599944166826,2306.4308538011096,2398.4058065497384,1690,7.999128500050012,449.22045905034446,8.332727438138024,189.70933343585645
