EXPOCODE;SECT_ID;STNNBR;CASTNO;BTLNBR;DATE;TIME;LATITUDE;LONGITUDE;DEPTH_m;CTDPRS_dbar;CTDTMP_its-90;CTDSAL_pss-78;CTDSAL_FLAG_W;OXYGEN_umol_kg;OXYGEN_FLAG_W;SILCAT_umol_kg;SILCAT_FLAG_W;NITRAT_umol_kg;NITRAT_FLAG_W;PHSPHT_umol_kg;PHSPHT_FLAG_W;TCARBN_umol_kg;TCARBN_FLAG_W;ALKALI_umol_kg;ALKALI_FLAG_W
  58P320011031;  OWSM;5590;1;16;20060612;0;66;2;2100;1000.9;-0.52;34.903;2;302.5;0;8.53;0;13.62;0;0.9;0;2166.7;2;-999;9
  58P320011031;  OWSM;5590;1;17;20060612;0;66;2;2100;1199.7;-0.63;34.906;2;298.9;0;9.55;0;13.72;0;0.91;0;2166.6;2;-999;9
  58P320011031;  OWSM;5590;1;18;20060612;0;66;2;2100;1500.2;-0.73;34.909;2;299.9;0;10.86;0;14.08;0;0.94;0;2168;2;-999;9
  58P320011031;  OWSM;5590;1;19;20060612;0;66;2;2100;1999.8;-0.82;34.912;2;297.8;0;11.88;0;14.24;0;0.95;0;2164.7;2;-999;9
  58P320011031;  OWSM;5605;1;1;20060707;0;66;2;2100;0.9;11.13;35.087;2;-999;9;1.58;0;3.09;0;0;3;2092.3;2;2325.4;3
  58P320011031;  OWSM;5605;1;2;20060707;0;66;2;2100;10.2;11.14;35.085;2;299.8;0;1.51;0;2.99;0;0.29;0;2079.5;2;2304.9;2
  58P320011031;  OWSM;5605;1;3;20060707;0;66;2;2100;21;10.17;35.195;2;297.8;0;1.61;0;3.29;0;0.41;0;2094;2;2304.2;2
  58P320011031;  OWSM;5605;1;4;20060707;0;66;2;2100;31.4;9.73;35.236;2;289.2;0;1.55;0;3.77;0;0.49;0;2112.7;2;2318.2;2
  58P320011031;  OWSM;5605;1;5;20060707;0;66;2;2100;41.9;9.25;35.273;2;284.3;0;2.23;0;5.24;0;0.5;0;2096.5;2;2312.5;2
  58P320011031;  OWSM;5605;1;6;20060707;0;66;2;2100;52.5;8.76;35.271;2;288;0;2.7;0;6.53;0;0.59;0;2131.5;2;2320.6;2
  58P320011031;  OWSM;5605;1;7;20060707;0;66;2;2100;73.6;8.37;35.272;2;278.7;0;4.4;0;11.75;0;0.8;0;2133.6;2;2318.9;2
  58P320011031;  OWSM;5605;1;8;20060707;0;66;2;2100;99.3;7.97;35.269;2;281.8;0;4.75;0;12.25;0;0.77;0;2144.1;2;2316.9;2
  58P320011031;  OWSM;5605;1;9;20060707;0;66;2;2100;153.7;7.59;35.25;2;285.3;0;4.93;0;12.48;0;0.84;0;2146.7;2;2314.8;2
  58P320011031;  OWSM;5605;1;10;20060707;0;66;2;2100;198.9;7.34;35.24;2;288.6;0;4.94;0;12.47;0;0.83;0;2156.8;2;2300.2;2
  58P320011031;  OWSM;5605;1;11;20060707;0;66;2;2100;297.6;6.53;35.162;2;293.6;0;4.93;0;12.3;0;0.82;0;2158;2;2313;2
  58P320011031;  OWSM;5605;1;12;20060707;0;66;2;2100;398.2;4.6;35.007;2;299.4;0;5.49;0;12.78;0;0.91;0;2162.4;2;2297.6;2
  58P320011031;  OWSM;5605;1;13;20060707;0;66;2;2100;499.5;2.22;34.939;2;306.7;0;5.73;0;13.48;0;0.92;0;2166.4;2;2295.6;2
  58P320011031;  OWSM;5605;1;14;20060707;0;66;2;2100;597.2;0.77;34.893;2;310.6;0;6.27;0;13.53;0;0.92;0;2170.8;2;2288.6;2
  58P320011031;  OWSM;5605;1;15;20060707;0;66;2;2100;796.7;-0.14;34.89;2;308;0;7.43;0;13.84;0;0.92;0;2172.7;2;2291.9;2
  58P320011031;  OWSM;5605;1;16;20060707;0;66;2;2100;997.1;-0.44;34.898;2;307.1;0;8.45;0;14.2;0;-999;9;2172.5;2;2292.8;2
  58P320011031;  OWSM;5605;1;17;20060707;0;66;2;2100;1199.1;-0.57;34.901;2;307.1;0;9.25;0;14.19;0;0.88;0;2171.7;2;2302.6;2
  58P320011031;  OWSM;5605;1;18;20060707;0;66;2;2100;1501.3;-0.7;34.904;2;305;0;10.69;0;14.65;0;1.01;0;2170.9;2;2295.1;2
  58P320011031;  OWSM;5605;1;19;20060707;0;66;2;2100;2001.3;-0.8;34.909;2;301;0;11.69;0;14.8;0;1;0;2168.3;2;2293.6;2
  58P320011031;  OWSM;5621;1;1;20060804;0;66;2;2100;1.4;12.71;35.152;2;-999;9;0.87;0;0.62;0;-999;9;2052.8;2;2305.9;2
  58P320011031;  OWSM;5621;1;2;20060804;0;66;2;2100;10.6;12.18;35.215;2;283.4;0;0.9;0;0.77;0;0.16;0;2048.2;2;2308.2;2
  58P320011031;  OWSM;5621;1;3;20060804;0;66;2;2100;19.4;10.91;35.278;2;283.7;0;0.9;0;0.79;0;0.17;0;2077.6;2;2309.4;2
  58P320011031;  OWSM;5621;1;4;20060804;0;66;2;2100;28.5;10.18;35.303;2;274.3;0;1.49;0;3.15;0;0.4;0;2097.4;2;2315;2
  58P320011031;  OWSM;5621;1;5;20060804;0;66;2;2100;37.7;9.51;35.275;2;267.1;0;3.65;0;11.25;0;0.74;0;2125.7;2;2306.8;2
  58P320011031;  OWSM;5621;1;6;20060804;0;66;2;2100;52;8.92;35.285;2;266.6;0;4.15;0;11.96;0;0.81;0;2138.1;2;2306.8;2
  58P320011031;  OWSM;5621;1;7;20060804;0;66;2;2100;74.6;8.4;35.265;2;270.7;0;4.82;0;12.39;0;0.77;0;2142.4;2;2306;2
  58P320011031;  OWSM;5621;1;8;20060804;0;66;2;2100;104;7.99;35.259;2;271.2;0;5.19;0;12.66;0;0.82;0;2146.4;2;2306.5;2
  58P320011031;  OWSM;5621;1;9;20060804;0;66;2;2100;151.9;7.63;35.261;2;278.5;0;5.06;0;12.21;0;0.81;0;2148.2;2;2306.7;2
  58P320011031;  OWSM;5621;1;10;20060804;0;66;2;2100;200.5;7.29;35.24;2;277.6;0;5.18;0;11.88;0;0.8;0;2146.4;2;2303.4;2
  58P320011031;  OWSM;5621;1;11;20060804;0;66;2;2100;300.6;5.82;35.119;2;-999;9;5.1;0;11.77;0;0.79;0;2149.7;2;2306.3;2
  58P320011031;  OWSM;5621;1;12;20060804;0;66;2;2100;400.8;2.95;34.955;2;302.7;0;5.44;0;12.35;0;0.82;0;2157.5;2;2293.1;2
  58P320011031;  OWSM;5621;1;13;20060804;0;66;2;2100;498.7;1.32;34.928;2;302.9;0;5.89;0;12.93;0;0.85;0;2165;2;2288.8;2
  58P320011031;  OWSM;5621;1;14;20060804;0;66;2;2100;597.5;0.38;34.9;2;303;0;6.51;0;13.32;0;0.88;0;2167.2;2;2288.6;2
  58P320011031;  OWSM;5621;1;15;20060804;0;66;2;2100;799.8;-0.27;34.899;2;303.1;0;7.53;0;13.52;0;0.91;0;2168.4;2;2289.7;2
  58P320011031;  OWSM;5621;1;16;20060804;0;66;2;2100;1000.1;-0.51;34.903;2;303.2;0;8.47;0;13.78;0;0.92;0;2164.5;2;2287.4;2
  58P320011031;  OWSM;5621;1;17;20060804;0;66;2;2100;1202.3;-0.63;34.905;2;303;0;9.35;0;13.94;0;-999;9;2166.6;2;2297.7;2
  58P320011031;  OWSM;5621;1;18;20060804;0;66;2;2100;1499.5;-0.75;34.911;2;302.9;0;10.52;0;14.22;0;0.95;0;2165.9;2;2295.1;2
  58P320011031;  OWSM;5621;1;19;20060804;0;66;2;2100;2002.8;-0.82;34.913;2;299.4;0;11.74;0;14.59;0;0.98;0;2162.5;2;-999;9
  58P320011031;  OWSM;5630;1;1;20060825;0;66;2;2100;3.7;13.11;34.997;2;-999;9;0.81;0;0.43;0;-999;9;2052.9;2;-999;9
  58P320011031;  OWSM;5630;1;2;20060825;0;66;2;2100;13.3;12.86;35.032;2;-999;9;0.79;0;0.3;0;0.1;0;2053.9;2;2310.1;2
  58P320011031;  OWSM;5630;1;3;20060825;0;66;2;2100;22.7;11.97;35.071;2;271.8;0;0.81;0;0.4;0;0.17;0;2057.2;2;2310.1;2
  58P320011031;  OWSM;5630;1;4;20060825;0;66;2;2100;32;11.19;35.129;2;266;0;1.78;0;4.43;0;0.49;0;2076;2;2311.9;2
  58P320011031;  OWSM;5630;1;5;20060825;0;66;2;2100;41.3;10.43;35.181;2;260.9;0;2.61;0;8.97;0;-999;9;2099.6;2;2310.3;2
  58P320011031;  OWSM;5630;1;6;20060825;0;66;2;2100;50.5;9.79;35.229;2;267.4;0;2.89;0;9.57;0;-999;9;2133.6;2;2326.6;3
  58P320011031;  OWSM;5630;1;7;20060825;0;66;2;2100;77.1;8.82;35.271;2;267.8;0;3.63;0;10.49;0;0.63;0;2138.7;2;2318;2
  58P320011031;  OWSM;5630;1;8;20060825;0;66;2;2100;100.1;8.52;35.255;2;269.5;0;4.4;0;11.42;0;0.74;0;2143;2;2318.2;2
  58P320011031;  OWSM;5630;1;9;20060825;0;66;2;2100;148.4;8.03;35.259;2;273.8;0;4.89;0;11.87;0;-999;9;2144.2;2;2354.2;3
  58P320011031;  OWSM;5630;1;10;20060825;0;66;2;2100;198.4;7.67;35.253;2;277.7;0;5.06;0;12.09;0;0.83;0;2146.8;2;2313.7;2
  58P320011031;  OWSM;5630;1;11;20060825;0;66;2;2100;298;6.88;35.193;2;277.7;3;-999;9;-999;9;-999;9;2150.6;2;-999;9
  58P320011031;  OWSM;5630;1;12;20060825;0;66;2;2100;399.9;4.38;35.015;2;305;0;-999;9;-999;9;-999;9;2152.6;2;2315.2;2
  58P320011031;  OWSM;5630;1;13;20060825;0;66;2;2100;500.6;1.98;34.913;2;303.7;0;-999;9;-999;9;-999;9;2159.9;2;2305.1;2
  58P320011031;  OWSM;5630;1;14;20060825;0;66;2;2100;600.7;0.95;34.895;2;305.8;0;-999;9;-999;9;-999;9;2166.3;2;2305.1;2
  58P320011031;  OWSM;5630;1;15;20060825;0;66;2;2100;799.8;-0.07;34.894;2;305;0;7.32;0;13.44;0;0.86;0;2172;2;2301;2
  58P320011031;  OWSM;5630;1;16;20060825;0;66;2;2100;1001.9;-0.46;34.898;2;303.7;0;8.33;0;13.51;0;0.97;0;2166.7;2;2294.9;2
  58P320011031;  OWSM;5630;1;17;20060825;0;66;2;2100;1199.9;-0.61;34.903;2;303.6;0;9.24;0;13.75;0;-999;9;2170.6;2;-999;9
  58P320011031;  OWSM;5630;1;18;20060825;0;66;2;2100;1501.1;-0.72;34.907;2;302.8;0;10.44;0;14.04;0;0.95;0;2166;2;-999;9
  58P320011031;  OWSM;5630;1;19;20060825;0;66;2;2100;2001;-0.81;34.911;2;298.9;0;11.63;0;14.23;0;0.97;0;2162.7;2;-999;9
  58P320011031;  OWSM;5643;1;1;20060928;0;66;2;2100;0.8;11.16;34.866;2;-999;9;0.77;0;2.87;0;0.36;0;2062.4;2;2290.6;2
  58P320011031;  OWSM;5643;1;2;20060928;0;66;2;2100;8.4;11.16;34.896;2;269.3;0;0.74;0;2.42;0;0.24;0;2058.7;2;2288.4;2
  58P320011031;  OWSM;5643;1;3;20060928;0;66;2;2100;18;11.13;34.897;2;268.8;0;0.77;0;2.36;0;0.24;0;2062.2;2;2286.6;2
  58P320011031;  OWSM;5643;1;4;20060928;0;66;2;2100;31.2;11.02;34.922;2;263.1;0;1.36;0;3.87;0;0.33;0;2061.8;2;2279.6;2
  58P320011031;  OWSM;5643;1;5;20060928;0;66;2;2100;40.3;10.68;34.957;2;258.3;0;3.41;0;11.33;0;0.73;0;2064.8;2;2285.8;2
  58P320011031;  OWSM;5643;1;6;20060928;0;66;2;2100;49.3;10.13;34.997;2;262.1;0;3.84;0;11.86;0;0.79;0;2067.5;2;2289.9;2
  58P320011031;  OWSM;5643;1;7;20060928;0;66;2;2100;75.2;8.04;35.09;2;265.2;0;4.56;0;12.21;0;0.81;0;2121.2;2;2295.6;2
  58P320011031;  OWSM;5643;1;8;20060928;0;66;2;2100;99.1;7.23;35.14;2;268.6;0;5.03;0;12.5;0;0.84;0;2146.7;2;2309.3;2
  58P320011031;  OWSM;5643;1;9;20060928;0;66;2;2100;150.4;6.04;35.099;2;271.2;0;5.16;0;12.61;0;0.84;0;2146.7;2;2299.6;2
  58P320011031;  OWSM;5643;1;10;20060928;0;66;2;2100;201.1;4.79;35.025;2;276;0;5.28;0;12.63;0;0.86;0;2151.2;2;2294.4;2
  58P320011031;  OWSM;5643;1;11;20060928;0;66;2;2100;302.5;3.03;34.96;2;285.1;0;5.45;0;12.71;0;0.85;0;2156.3;2;2303.8;2
  58P320011031;  OWSM;5643;1;12;20060928;0;66;2;2100;402.6;1.86;34.947;2;303.3;0;5.62;0;12.5;0;0.86;0;2165.1;2;2294.9;2
  58P320011031;  OWSM;5643;1;13;20060928;0;66;2;2100;501.1;0.61;34.9;2;302.8;0;5.68;0;13.33;0;0.91;0;2166;2;2295;2
  58P320011031;  OWSM;5643;1;14;20060928;0;66;2;2100;601.8;0.1;34.895;2;302.4;0;6.27;0;13.49;0;0.93;0;2167.8;2;2291.5;2
  58P320011031;  OWSM;5643;1;15;20060928;0;66;2;2100;801.7;-0.36;34.899;2;305;0;7.5;0;13.8;0;0.96;0;2167.3;2;2291.8;2
  58P320011031;  OWSM;5643;1;16;20060928;0;66;2;2100;1002.6;-0.54;34.903;2;301.5;0;8.3;0;13.92;0;0.97;0;2164.5;2;2289.1;2
  58P320011031;  OWSM;5643;1;17;20060928;0;66;2;2100;1202;-0.67;34.907;2;303.6;0;9.08;0;14.03;0;0.95;0;2167.4;2;2295.3;2
  58P320011031;  OWSM;5643;1;18;20060928;0;66;2;2100;1500.5;-0.75;34.911;2;302.4;0;10.36;0;14.35;0;0.98;0;2164.2;2;2296.4;2
  58P320011031;  OWSM;5643;1;19;20060928;0;66;2;2100;2002;-0.82;34.913;2;299.7;0;11.91;0;14.68;0;1.01;0;2162.7;2;2293;2
  58P320011031;  OWSM;5654;1;1;20061023;0;66;2;2100;2.9;9.66;35.081;2;-999;9;1.42;0;4.4;0;0.29;0;2095.7;2;2297.6;2
  58P320011031;  OWSM;5654;1;2;20061023;0;66;2;2100;10.6;9.66;35.082;2;-999;9;1.37;0;4.39;0;0.29;0;2098.2;2;2302.3;2
  58P320011031;  OWSM;5654;1;3;20061023;0;66;2;2100;20.1;9.66;35.078;2;277.9;0;1.41;0;4.5;0;0.31;0;2098;2;2302;2
  58P320011031;  OWSM;5654;1;4;20061023;0;66;2;2100;33.7;9.67;35.073;2;274;0;1.46;0;4.56;0;0.33;0;2097.8;2;2299.4;2
  58P320011031;  OWSM;5654;1;5;20061023;0;66;2;2100;42.9;9.67;35.066;2;271.3;0;1.43;0;4.63;0;0.37;0;2097.6;2;2301.7;2
  58P320011031;  OWSM;5654;1;6;20061023;0;66;2;2100;52.2;9.59;35.083;2;271.3;0;1.69;0;5.25;0;0.37;0;2099.2;2;2304.6;2
  58P320011031;  OWSM;5654;1;7;20061023;0;66;2;2100;75.4;9.04;35.176;2;266.5;0;4.74;0;12.48;0;0.78;0;2141.4;2;2308.1;2
  58P320011031;  OWSM;5654;1;8;20061023;0;66;2;2100;101.6;8.33;35.258;2;270.8;0;5.13;0;12.79;0;0.79;0;2145.2;2;2313.8;2
  58P320011031;  OWSM;5654;1;9;20061023;0;66;2;2100;156.5;7.74;35.257;2;273.8;0;5.41;0;12.94;0;0.81;0;2147.7;2;2308.6;2
  58P320011031;  OWSM;5654;1;10;20061023;0;66;2;2100;201.9;7.42;35.238;2;276.9;0;5.54;0;13.1;0;0.82;0;2146.7;2;2303.2;2
  58P320011031;  OWSM;5654;1;11;20061023;0;66;2;2100;301;6.74;35.186;2;284.2;0;5.49;0;12.84;0;0.79;0;2148;2;2311.5;2
  58P320011031;  OWSM;5654;1;12;20061023;0;66;2;2100;401.6;5.17;35.06;2;291.2;0;5.65;0;12.39;0;0.8;0;2151.5;2;2308.4;2
  58P320011031;  OWSM;5654;1;13;20061023;0;66;2;2100;502;2.83;34.963;2;300.7;0;5.95;0;13.28;0;0.82;0;2158.7;2;2300.5;2
  58P320011031;  OWSM;5654;1;14;20061023;0;66;2;2100;602.3;0.99;34.9;2;303.7;0;6.3;0;13.27;0;0.88;0;2169.1;2;2293.1;2
  58P320011031;  OWSM;5654;1;15;20061023;0;66;2;2100;801.8;-0.16;34.892;2;306.3;0;7.67;0;13.5;0;0.91;0;2170.4;2;2296.9;2
  58P320011031;  OWSM;5654;1;16;20061023;0;66;2;2100;999.5;-0.49;34.9;2;305;0;8.91;0;13.69;0;0.92;0;2167.7;2;2290.3;2
  58P320011031;  OWSM;5654;1;17;20061023;0;66;2;2100;1202.4;-0.65;34.903;2;304.1;0;9.56;0;13.73;0;0.92;0;2171.7;2;2302.3;2
  58P320011031;  OWSM;5654;1;18;20061023;0;66;2;2100;1501.9;-0.77;34.908;2;303.6;0;11.09;0;14.31;0;0.93;0;2169.5;2;2302.4;2
  58P320011031;  OWSM;5654;1;19;20061023;0;66;2;2100;2001;-0.85;34.91;2;299.3;0;12.53;0;14.54;0;0.97;0;2165.6;2;2297.7;2
  58P320011031;  OWSM;5665;1;1;20061127;0;66;2;2100;0.6;7.97;35.112;2;-999;9;3.22;0;9.42;0;0.63;0;2125.4;2;2293.1;2
  58P320011031;  OWSM;5665;1;2;20061127;0;66;2;2100;8.9;7.97;35.113;2;-999;9;3.21;0;9.4;0;0.62;0;2123.3;2;2297.2;2
  58P320011031;  OWSM;5665;1;3;20061127;0;66;2;2100;18.1;7.97;35.112;2;281.1;0;3.24;0;9.49;0;0.65;0;2123.6;2;2298.4;2
  58P320011031;  OWSM;5665;1;4;20061127;0;66;2;2100;31.5;7.97;35.112;2;278.8;0;3.26;0;9.49;0;0.62;0;2121.4;2;2300.9;2
  58P320011031;  OWSM;5665;1;5;20061127;0;66;2;2100;40.5;7.97;35.112;2;277.8;0;3.28;0;9.5;0;0.63;0;2122.9;2;2301.8;2
  58P320011031;  OWSM;5665;1;6;20061127;0;66;2;2100;49.6;7.98;35.111;2;277.9;0;3.3;0;9.56;0;0.64;0;2124.4;2;2300.2;2
  58P320011031;  OWSM;5665;1;7;20061127;0;66;2;2100;76;7.98;35.098;2;278.2;0;3.32;0;9.66;0;0.65;0;2123.6;2;2303.3;2
  58P320011031;  OWSM;5665;1;8;20061127;0;66;2;2100;100;7.9;35.111;2;276.2;0;3.65;0;10.23;0;0.64;0;2126.3;2;2301.2;2
  58P320011031;  OWSM;5665;1;9;20061127;0;66;2;2100;149.8;6.39;35.127;2;276.6;0;5.38;0;13.19;0;0.83;0;2150.2;2;2301.9;2
  58P320011031;  OWSM;5665;1;10;20061127;0;66;2;2100;199.6;3.77;34.999;2;281.8;0;5.2;0;12.45;0;0.84;0;2150.5;2;2291.8;2
  58P320011031;  OWSM;5665;1;11;20061127;0;66;2;2100;298.8;2.24;34.94;2;288.9;0;5.59;0;12.62;0;0.82;0;2158.3;2;2296.8;2
  58P320011031;  OWSM;5665;1;12;20061127;0;66;2;2100;399.2;1.13;34.907;2;302.7;0;5.56;0;12.98;0;0.86;0;2165.4;2;2289.2;2
  58P320011031;  OWSM;5665;1;13;20061127;0;66;2;2100;498.4;0.2;34.897;2;298.6;0;6.41;0;13.7;0;0.88;0;2164.9;2;2286;2
  58P320011031;  OWSM;5665;1;14;20061127;0;66;2;2100;599.2;-0.17;34.898;2;302.5;0;7.07;0;13.98;0;0.92;0;2166.8;2;2283.9;2
  58P320011031;  OWSM;5665;1;15;20061127;0;66;2;2100;800.4;-0.46;34.902;2;303.5;0;8.25;0;13.98;0;0.92;0;2166.8;2;2290.9;2
  58P320011031;  OWSM;5665;1;16;20061127;0;66;2;2100;1000.7;-0.6;34.903;2;302.4;0;8.98;0;14.1;0;0.94;0;2164.4;2;2288.2;2
  58P320011031;  OWSM;5665;1;17;20061127;0;66;2;2100;1201.9;-0.7;34.907;2;302.9;0;9.67;0;14.2;0;0.92;0;2167.6;2;2295;2
  58P320011031;  OWSM;5665;1;18;20061127;0;66;2;2100;1499.7;-0.77;34.911;2;302.5;0;10.7;0;14.5;0;0.95;0;2164.3;2;2296.7;2
  58P320011031;  OWSM;5665;1;19;20061127;0;66;2;2100;2001.9;-0.84;34.912;2;298.6;0;11.9;0;14.74;0;1.01;0;2162;2;2288.2;2
  58P320011031;  OWSM;5671;1;1;20061218;0;66;2;2100;2.4;8.08;35.177;2;-999;9;-999;9;-999;9;-999;9;2133.2;2;2297.5;2
  58P320011031;  OWSM;5671;1;2;20061218;0;66;2;2100;10.1;8.09;35.177;2;-999;9;-999;9;-999;9;-999;9;2133.2;2;2302.9;2
  58P320011031;  OWSM;5671;1;3;20061218;0;66;2;2100;19.8;8.08;35.177;2;282.4;0;-999;9;-999;9;-999;9;2134.1;2;2312.6;2
  58P320011031;  OWSM;5671;1;4;20061218;0;66;2;2100;30.9;8.08;35.177;2;280.6;0;-999;9;-999;9;-999;9;2132.7;2;2304;2
  58P320011031;  OWSM;5671;1;5;20061218;0;66;2;2100;39.2;8.08;35.176;2;279.2;0;-999;9;-999;9;-999;9;2132.7;2;2303.9;2
  58P320011031;  OWSM;5671;1;6;20061218;0;66;2;2100;52.1;8.09;35.176;2;280.8;0;-999;9;-999;9;-999;9;2134.6;2;2307;2
  58P320011031;  OWSM;5671;1;7;20061218;0;66;2;2100;75.8;8.09;35.175;2;281.1;0;-999;9;-999;9;-999;9;2132.1;2;2307.5;2
  58P320011031;  OWSM;5671;1;8;20061218;0;66;2;2100;99.7;8.1;35.173;2;280.4;0;-999;9;-999;9;-999;9;2135.1;2;2306.8;2
  58P320011031;  OWSM;5671;1;9;20061218;0;66;2;2100;150.3;8.12;35.178;2;280.4;0;-999;9;-999;9;-999;9;2135;2;2327.1;3
  58P320011031;  OWSM;5671;1;10;20061218;0;66;2;2100;201.9;7.46;35.191;2;290;0;-999;9;-999;9;-999;9;2151;2;2312.9;2
  58P320011031;  OWSM;5671;1;11;20061218;0;66;2;2100;302.9;4.12;34.991;2;295.7;0;-999;9;-999;9;-999;9;2153.9;2;2304.1;2
  58P320011031;  OWSM;5671;1;12;20061218;0;66;2;2100;400.1;1.89;34.913;2;305.9;0;-999;9;-999;9;-999;9;2165.6;2;2297.2;2
  58P320011031;  OWSM;5671;1;13;20061218;0;66;2;2100;499.3;0.63;34.893;2;305.2;0;-999;9;-999;9;-999;9;2169.2;2;2298.9;2
  58P320011031;  OWSM;5671;1;14;20061218;0;66;2;2100;603;0.04;34.89;2;305.9;0;-999;9;-999;9;-999;9;2169.4;2;2296.1;2
  58P320011031;  OWSM;5671;1;15;20061218;0;66;2;2100;802.3;-0.31;34.895;2;304.5;0;-999;9;-999;9;-999;9;2172.9;2;2304.5;2
  58P320011031;  OWSM;5671;1;16;20061218;0;66;2;2100;1000;-0.53;34.899;2;302.4;0;-999;9;-999;9;-999;9;2170.3;2;2294.6;2
  58P320011031;  OWSM;5671;1;17;20061218;0;66;2;2100;1200.1;-0.67;34.903;2;301.4;0;-999;9;-999;9;-999;9;2169.2;2;2302.4;2
  58P320011031;  OWSM;5671;1;18;20061218;0;66;2;2100;1499.9;-0.75;34.907;2;301.7;0;-999;9;-999;9;-999;9;2168.2;2;2303.4;2
  58P320011031;  OWSM;5671;1;19;20061218;0;66;2;2100;2001.3;-0.84;34.911;2;299.4;0;-999;9;-999;9;-999;9;2164.1;2;2302;2
  58P320011031;  OWSM;5681;1;1;20070209;0;66;2;2100;2.8;7.78;35.218;2;-999;9;4.97;0;11.38;0;-999;9;2134.8;2;2303.8;2
  58P320011031;  OWSM;5681;1;2;20070209;0;66;2;2100;10.3;7.78;35.219;2;-999;9;4.56;0;11.33;0;0.71;0;2137.6;2;2311.1;2
  58P320011031;  OWSM;5681;1;3;20070209;0;66;2;2100;21.9;7.79;35.219;2;289.2;0;4.59;0;11.32;0;0.77;0;2136;2;2307.5;2
  58P320011031;  OWSM;5681;1;4;20070209;0;66;2;2100;30.3;7.79;35.219;2;-999;9;4.56;0;11.37;0;0.68;0;2138.1;2;2306.1;2
  58P320011031;  OWSM;5681;1;5;20070209;0;66;2;2100;43.2;7.79;35.218;2;283.3;0;4.58;0;11.36;0;0.73;0;2138.4;2;2306.3;2
  58P320011031;  OWSM;5681;1;6;20070209;0;66;2;2100;52;7.79;35.218;2;283.5;0;4.73;0;11.46;0;0.78;0;2138;2;2308.8;2
  58P320011031;  OWSM;5681;1;7;20070209;0;66;2;2100;74.1;7.8;35.215;2;284.9;0;4.75;0;11.57;0;0.72;0;2136.6;2;2305.9;2
  58P320011031;  OWSM;5681;1;8;20070209;0;66;2;2100;102.4;7.78;35.213;2;288.9;0;4.65;0;11.38;0;0.7;0;2137.4;2;2309.6;2
  58P320011031;  OWSM;5681;1;9;20070209;0;66;2;2100;152.1;7.71;35.21;2;289;0;4.71;0;11.41;0;0.78;0;2138.3;2;2304.3;2
  58P320011031;  OWSM;5681;1;10;20070209;0;66;2;2100;203;7.39;35.189;2;286.7;0;4.85;0;11.69;0;0.84;0;2139.2;2;2307.2;2
  58P320011031;  OWSM;5681;1;11;20070209;0;66;2;2100;299.3;5.46;35.075;2;287.5;0;5.77;0;12.78;0;0.81;0;2154.6;2;2306.1;2
  58P320011031;  OWSM;5681;1;12;20070209;0;66;2;2100;402.6;2.41;34.946;2;302.8;0;6.19;0;13.15;0;0.88;0;2162.1;2;2300;2
  58P320011031;  OWSM;5681;1;13;20070209;0;66;2;2100;500.2;0.55;34.897;2;302.8;0;6.52;0;13.41;0;0.81;3;2164.9;2;2308.5;2
  58P320011031;  OWSM;5681;1;14;20070209;0;66;2;2100;599.7;-0.07;34.892;2;304;0;7.17;0;13.62;0;0.87;0;2168.6;2;2290.4;2
  58P320011031;  OWSM;5681;1;15;20070209;0;66;2;2100;800.4;-0.46;34.897;2;303.1;0;8.09;0;13.72;0;0.89;0;2168;2;2291.6;2
